TagID,Date,Time,accX,accY,accZ,magX,magY,magZ,Temp. (?C),Metadata
Axy-2_S3,04/05/2023,14:39:14.000,-0.985,0.000,0.047,73.5,-241.5,-897.0,25,
Axy-2_S3,04/05/2023,14:39:15.000,-0.985,-0.016,0.047,64.5,-246.0,-876.0,,
Axy-2_S3,04/05/2023,14:39:16.000,-0.969,-0.016,0.078,60.0,-244.5,-895.5,,
Axy-2_S3,04/05/2023,14:39:17.000,-0.985,0.000,0.063,75.0,-247.5,-891.0,,
Axy-2_S3,04/05/2023,14:39:18.000,-0.985,-0.016,0.063,52.5,-259.5,-856.5,,
Axy-2_S3,04/05/2023,14:39:19.000,-0.969,0.000,0.031,49.5,-258.0,-873.0,,
Axy-2_S3,04/05/2023,14:39:20.000,-0.985,0.000,0.063,100.5,-220.5,-838.5,,
Axy-2_S3,04/05/2023,14:39:21.000,-0.985,0.000,0.063,96.0,-235.5,-846.0,,
Axy-2_S3,04/05/2023,14:39:22.000,-0.985,0.000,0.031,94.5,-232.5,-846.0,,
Axy-2_S3,04/05/2023,14:39:23.000,-0.985,-0.016,0.063,97.5,-237.0,-861.0,,
Axy-2_S3,04/05/2023,14:39:24.000,-0.969,0.016,0.031,99.0,-225.0,-840.0,,
Axy-2_S3,04/05/2023,14:39:25.000,-0.985,0.000,0.047,79.5,-243.0,-849.0,,
Axy-2_S3,04/05/2023,14:39:26.000,-0.985,-0.016,0.047,102.0,-228.0,-837.0,,
Axy-2_S3,04/05/2023,14:39:27.000,-1.000,0.000,0.031,97.5,-237.0,-844.5,,
Axy-2_S3,04/05/2023,14:39:28.000,-1.000,0.000,0.031,94.5,-235.5,-840.0,,
Axy-2_S3,04/05/2023,14:39:29.000,-1.000,-0.031,0.031,82.5,-232.5,-826.5,,
Axy-2_S3,04/05/2023,14:39:30.000,-0.985,0.000,0.016,87.0,-237.0,-817.5,,
Axy-2_S3,04/05/2023,14:39:31.000,-0.985,-0.016,0.031,66.0,-484.5,-1519.5,,
Axy-2_S3,04/05/2023,14:39:32.000,-0.985,-0.031,0.016,1179.0,1869.0,-25323.0,,
Axy-2_S3,04/05/2023,14:39:33.000,-1.000,-0.031,0.016,-318.0,-2190.0,-5350.5,,
Axy-2_S3,04/05/2023,14:39:34.000,-0.985,-0.016,-0.016,1290.0,-918.0,-1912.5,,
Axy-2_S3,04/05/2023,14:39:34.000,0.000,0.000,0.000,,,,25,Power off command received.
