TagID,Date,Time,accX,accY,accZ,magX,magY,magZ,Temp. (?C),Metadata
1_S5,09/05/2023,10:34:53.000,0.000,-0.125,1.000,-388.5,-186.0,966.0,22,
1_S5,09/05/2023,10:34:53.100,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:53.200,0.000,0.000,1.000,,,,,
1_S5,09/05/2023,10:34:53.300,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:53.400,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:53.500,0.000,-0.063,1.000,-403.5,-168.0,961.5,,
1_S5,09/05/2023,10:34:53.600,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:53.700,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:53.800,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:53.900,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:54.000,0.000,-0.125,1.000,-406.5,-175.5,978.0,,
1_S5,09/05/2023,10:34:54.100,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:54.200,0.000,-0.063,1.063,,,,,
1_S5,09/05/2023,10:34:54.300,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:54.400,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:54.500,0.000,-0.063,1.000,-400.5,-174.0,981.0,,
1_S5,09/05/2023,10:34:54.600,0.000,0.000,1.000,,,,,
1_S5,09/05/2023,10:34:54.700,0.000,0.000,0.938,,,,,
1_S5,09/05/2023,10:34:54.800,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:54.900,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:55.000,0.063,-0.063,1.000,-411.0,-178.5,963.0,,
1_S5,09/05/2023,10:34:55.100,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:55.200,-0.063,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:55.300,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:55.400,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:55.500,0.000,-0.063,0.938,-417.0,-189.0,961.5,,
1_S5,09/05/2023,10:34:55.600,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:55.700,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:55.800,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:55.900,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:56.000,0.000,-0.125,1.000,-414.0,-181.5,955.5,,
1_S5,09/05/2023,10:34:56.100,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:56.200,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:56.300,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:56.400,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:56.500,0.000,-0.063,1.000,-412.5,-193.5,964.5,,
1_S5,09/05/2023,10:34:56.600,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:56.700,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:56.800,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:56.900,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:57.000,0.000,-0.125,0.938,-397.5,-175.5,949.5,,
1_S5,09/05/2023,10:34:57.100,0.000,-0.069,1.000,,,,,
1_S5,09/05/2023,10:34:57.200,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:57.300,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:57.400,0.000,-0.100,1.000,,,,,
1_S5,09/05/2023,10:34:57.500,0.000,-0.063,1.000,-399.0,-184.5,972.0,,
1_S5,09/05/2023,10:34:57.600,0.000,-0.100,1.000,,,,,
1_S5,09/05/2023,10:34:57.700,0.000,-0.081,1.000,,,,,
1_S5,09/05/2023,10:34:57.800,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:57.900,0.000,-0.063,0.938,,,,,
1_S5,09/05/2023,10:34:58.000,0.000,-0.125,1.000,-397.5,-186.0,946.5,22,
1_S5,09/05/2023,10:34:58.100,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:58.200,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:58.300,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:58.400,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:34:58.500,0.000,-0.063,0.938,-406.5,-174.0,963.0,,
1_S5,09/05/2023,10:34:58.600,0.000,0.000,1.000,,,,,
1_S5,09/05/2023,10:34:58.700,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:58.800,0.000,-0.063,0.938,,,,,
1_S5,09/05/2023,10:34:58.900,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:59.000,0.000,0.000,1.000,-408.0,-201.0,963.0,,
1_S5,09/05/2023,10:34:59.100,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:59.200,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:34:59.300,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:59.400,0.000,-0.063,0.938,,,,,
1_S5,09/05/2023,10:34:59.500,0.000,-0.063,1.000,-402.0,-193.5,946.5,,
1_S5,09/05/2023,10:34:59.600,0.000,-0.063,0.938,,,,,
1_S5,09/05/2023,10:34:59.700,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:59.800,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:34:59.900,0.000,-0.125,0.938,,,,,
1_S5,09/05/2023,10:35:00.000,0.000,-0.063,1.000,-406.5,-165.0,951.0,,
1_S5,09/05/2023,10:35:00.100,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:00.200,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:00.300,0.000,0.000,1.000,,,,,
1_S5,09/05/2023,10:35:00.400,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:00.500,0.000,-0.063,0.938,-387.0,-169.5,976.5,,
1_S5,09/05/2023,10:35:00.600,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:00.700,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:00.800,-0.063,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:00.900,0.000,-0.063,0.938,,,,,
1_S5,09/05/2023,10:35:01.000,0.000,-0.063,1.000,-411.0,-187.5,954.0,,
1_S5,09/05/2023,10:35:01.100,0.000,-0.063,1.000,,,,,
1_S5,09/05/2023,10:35:01.200,0.000,-0.125,1.000,,,,,
1_S5,09/05/2023,10:35:01.300,0.000,-0.063,1.000,,,,,
