TagID,Date,Time,accX,accY,accZ,magX,magY,magZ,Temp. (?C),Metadata
Axy-2_S6,09/05/2023,10:08:27.000,0.000,-0.125,0.938,261.0,460.5,1096.5,23,
Axy-2_S6,09/05/2023,10:08:27.100,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.200,0.000,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.300,0.000,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.400,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.500,0.000,-0.125,0.938,274.5,454.5,1080.0,,
Axy-2_S6,09/05/2023,10:08:27.600,-0.063,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.700,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.800,-0.063,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:27.900,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:28.000,0.000,-0.125,1.000,252.0,451.5,1090.5,,
Axy-2_S6,09/05/2023,10:08:28.100,0.000,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:28.200,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:28.300,-0.063,-0.125,1.000,,,,,
Axy-2_S6,09/05/2023,10:08:28.400,0.000,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:28.500,-0.063,-0.063,0.875,265.5,463.5,1092.0,,
Axy-2_S6,09/05/2023,10:08:28.600,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:28.700,0.000,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:28.800,0.000,-0.125,0.875,,,,,
Axy-2_S6,09/05/2023,10:08:28.900,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.000,-0.063,-0.125,0.938,256.5,462.0,1080.0,,
Axy-2_S6,09/05/2023,10:08:29.100,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.200,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.300,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.400,-0.063,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.500,0.000,-0.125,0.938,276.0,457.5,1080.0,,
Axy-2_S6,09/05/2023,10:08:29.600,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.700,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.800,-0.063,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:29.900,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.000,-0.063,-0.125,0.938,273.0,465.0,1074.0,,
Axy-2_S6,09/05/2023,10:08:30.100,-0.063,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.200,-0.063,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.300,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.400,-0.063,-0.125,0.875,,,,,
Axy-2_S6,09/05/2023,10:08:30.500,-0.063,-0.063,0.938,256.5,457.5,1069.5,,
Axy-2_S6,09/05/2023,10:08:30.600,0.000,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.700,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.800,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:30.900,0.000,-0.125,1.000,,,,,
Axy-2_S6,09/05/2023,10:08:31.000,0.000,-0.125,0.875,261.0,460.5,1068.0,,
Axy-2_S6,09/05/2023,10:08:31.100,-0.063,-0.125,0.875,,,,,
Axy-2_S6,09/05/2023,10:08:31.200,-0.063,-0.063,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:31.300,0.000,-0.125,0.938,,,,,
Axy-2_S6,09/05/2023,10:08:31.400,0.000,-0.125,0.875,,,,,
Axy-2_S6,09/05/2023,10:08:31.500,-0.063,-0.125,0.938,261.0,442.5,1080.0,,
