TagID;Date;Time;accX;accY;accZ;gyroX;gyroY;gyroZ;compX;compY;compZ;Activity;Depth;Temp. (?C);Metadata
04_S10;04/05/2023;16:19:30.500;0.2708;-0.0884;-0.9187;74.463;96.664;47.150;126.980;-704.956;-357.586;;;;
04_S10;04/05/2023;16:19:30.600;0.3054;-0.0642;-0.9346;279.007;560.379;185.776;148.873;-723.930;-350.289;;;;
04_S10;04/05/2023;16:19:30.700;0.3960;-0.1072;-0.9075;99.106;591.431;71.640;148.873;-782.311;-315.260;;;;
04_S10;04/05/2023;16:19:30.800;0.5017;-0.1084;-0.8594;-98.419;641.861;-0.5417;162.008;-789.609;-305.043;;;;
04_S10;04/05/2023;16:19:30.900;0.6057;-0.1072;-0.7722;-77.057;686.188;-26.703;162.008;-789.609;-305.043;;;;
04_S10;04/05/2023;16:19:31.000;0.7485;-0.0461;-0.6538;-27.542;514.679;-163.193;147.413;-842.152;-223.309;Inactive;0;23.03;
04_S10;04/05/2023;16:19:31.100;0.8320;-0.0420;-0.5439;-65.079;594.940;-99.792;132.818;-853.829;-185.361;;;;
04_S10;04/05/2023;16:19:31.200;0.8633;-0.0388;-0.5061;-122.681;740.280;79.346;137.196;-878.641;-122.601;;;;
04_S10;04/05/2023;16:19:31.300;0.9202;-0.0215;-0.3762;140.610;365.906;-86.746;137.196;-878.641;-122.601;;;;
04_S10;04/05/2023;16:19:31.400;0.9434;-0.0366;-0.3091;179.214;673.523;-34.409;122.601;-866.964;-122.601;;;;
04_S10;04/05/2023;16:19:31.500;0.9849;-0.0398;-0.1970;36.240;621.948;31.357;119.682;-884.479;-90.491;;;;
04_S10;04/05/2023;16:19:31.600;0.9783;-0.0110;-0.0659;110.550;635.910;-138.168;118.222;-880.100;-36.488;;;;
04_S10;04/05/2023;16:19:31.700;0.9963;0.0051;0.0098;69.504;611.725;-182.343;103.627;-850.909;-0.7298;;;;
04_S10;04/05/2023;16:19:31.800;10.132;0.0278;0.1431;66.528;754.166;-264.587;103.627;-850.909;-0.7298;;;;
04_S10;04/05/2023;16:19:31.900;0.9863;0.0620;0.2390;107.117;673.599;-201.340;84.653;-829.016;32.110;;;;
04_S10;04/05/2023;16:19:32.000;0.9514;0.0864;0.3325;0.8850;376.511;-72.403;81.734;-814.421;55.462;Inactive;0;23.04;
04_S10;04/05/2023;16:19:32.100;0.9585;0.0996;0.3831;-24.261;337.448;134.048;84.653;-817.340;90.491;;;;
04_S10;04/05/2023;16:19:32.200;0.9045;0.0583;0.4644;-284.348;613.556;100.861;103.627;-801.285;118.222;;;;
04_S10;04/05/2023;16:19:32.300;0.8774;0.0254;0.5466;-182.877;510.178;44.937;103.627;-801.285;118.222;;;;
04_S10;04/05/2023;16:19:32.400;0.8318;0.0122;0.6428;-85.907;541.077;-19.226;121.141;-772.095;147.413;;;;
04_S10;04/05/2023;16:19:32.500;0.7415;-0.0056;0.6877;-29.602;732.880;-42.419;102.168;-747.282;175.144;;;;
04_S10;04/05/2023;16:19:32.600;0.6562;0.0303;0.8157;115.204;692.215;57.831;108.006;-703.496;192.659;;;;
04_S10;04/05/2023;16:19:32.700;0.5627;0.0554;0.8738;57.373;670.013;59.662;106.546;-678.684;211.633;;;;
04_S10;04/05/2023;16:19:32.800;0.4707;0.0342;0.8816;-14.343;644.226;35.934;106.546;-678.684;211.633;;;;
04_S10;04/05/2023;16:19:32.900;0.4136;0.0439;0.9631;-42.114;464.325;30.289;103.627;-646.574;208.714;;;;
04_S10;04/05/2023;16:19:33.000;0.2817;0.0151;0.9241;-150.833;596.771;-193.863;115.303;-602.788;234.985;Inactive;0;23.09;
04_S10;04/05/2023;16:19:33.100;0.2339;-0.0393;10.171;-222.473;495.071;-51.270;118.222;-573.598;237.904;;;;
04_S10;04/05/2023;16:19:33.200;0.1536;-0.0083;10.496;77.591;468.369;-59.586;118.222;-573.598;237.904;;;;
04_S10;04/05/2023;16:19:33.300;0.0684;0.0361;10.066;58.517;553.513;-106.125;124.061;-541.488;232.066;;;;
04_S10;04/05/2023;16:19:33.400;-0.0488;-0.0117;10.007;-65.613;646.515;-212.631;115.303;-486.025;223.309;;;;
04_S10;04/05/2023;16:19:33.500;-0.1453;-0.0295;10.156;-135.880;620.575;-118.332;116.763;-458.294;227.688;;;;
04_S10;04/05/2023;16:19:33.600;-0.2595;-0.0540;0.9900;-210.648;790.253;48.752;145.954;-405.751;198.497;;;;
04_S10;04/05/2023;16:19:33.700;-0.4224;-0.0608;0.9500;-81.558;929.413;124.817;145.954;-405.751;198.497;;;;
04_S10;04/05/2023;16:19:33.800;-0.5759;-0.0579;0.8279;-123.215;1.188.431;167.007;147.413;-357.586;162.008;;;;
04_S10;04/05/2023;16:19:33.900;-0.7046;-0.1025;0.7207;-125.732;1.039.581;84.610;129.899;-316.719;106.546;;;;
04_S10;04/05/2023;16:19:34.000;-0.8127;-0.0205;0.5762;0.3357;989.456;231.705;143.035;-283.150;52.543;Inactive;0;23.07;
04_S10;04/05/2023;16:19:34.100;-0.9043;-0.0017;0.4392;56.839;810.471;211.639;126.980;-275.852;-16.055;;;;
04_S10;04/05/2023;16:19:34.200;-0.9111;0.0139;0.3992;33.417;415.649;105.438;126.980;-275.852;-16.055;;;;
04_S10;04/05/2023;16:19:34.300;-0.9414;0.0159;0.3301;-46.692;473.862;74.081;97.789;-281.690;-36.488;;;;
04_S10;04/05/2023;16:19:34.400;-0.9492;0.0432;0.2190;19.226;635.300;16.098;100.708;-284.610;-56.922;;;;
04_S10;04/05/2023;16:19:34.500;-0.9561;0.0288;0.1062;0.1068;687.256;-37.155;108.006;-268.555;-113.844;;;;
04_S10;04/05/2023;16:19:34.600;-10.076;0.0198;0.0181;-11.749;463.257;-32.120;121.141;-275.852;-138.656;;;;
04_S10;04/05/2023;16:19:34.700;-0.9771;0.0398;-0.0503;33.722;479.965;88.806;121.141;-275.852;-138.656;;;;
04_S10;04/05/2023;16:19:34.800;-0.9763;0.0471;-0.1824;16.479;659.332;105.743;102.168;-297.745;-172.225;;;;
04_S10;04/05/2023;16:19:34.900;-0.9280;0.0654;-0.2549;36.697;554.504;27.618;112.384;-322.557;-211.633;;;;
04_S10;04/05/2023;16:19:35.000;-0.9336;0.0645;-0.4016;-23.346;579.834;0.5035;109.465;-334.234;-249.581;Inactive;0;23.11;
04_S10;04/05/2023;16:19:35.100;-0.8901;0.0613;-0.4272;-119.553;432.510;29.373;110.925;-356.127;-259.797;;;;
04_S10;04/05/2023;16:19:35.200;-0.8606;0.1035;-0.4509;-109.634;360.184;55.542;110.925;-356.127;-259.797;;;;
04_S10;04/05/2023;16:19:35.300;-0.8137;0.1013;-0.5200;-47.302;371.094;-0.8316;103.627;-366.344;-281.690;;;;
04_S10;04/05/2023;16:19:35.400;-0.8113;0.0908;-0.5850;-27.771;425.415;-0.2213;86.113;-386.777;-293.367;;;;
04_S10;04/05/2023;16:19:35.500;-0.7708;0.0703;-0.6343;59.280;438.461;-53.787;102.168;-396.994;-309.422;;;;
04_S10;04/05/2023;16:19:35.600;-0.6316;0.0569;-0.6980;77.820;500.488;-33.112;115.303;-421.806;-328.396;;;;
04_S10;04/05/2023;16:19:35.700;-0.5835;0.0479;-0.7893;-44.174;671.005;-46.539;115.303;-421.806;-328.396;;;;
04_S10;04/05/2023;16:19:35.800;-0.4888;0.0735;-0.8350;-89.493;799.866;-0.7477;93.410;-461.213;-344.450;;;;
04_S10;04/05/2023;16:19:35.900;-0.3389;0.1333;-0.8838;-241.623;791.931;-29.831;84.653;-496.242;-356.127;;;;
04_S10;04/05/2023;16:19:36.000;-0.2031;0.1279;-0.9377;-273.132;1.203.842;69.656;75.896;-563.381;-344.450;Inactive;0;23.13;
04_S10;04/05/2023;16:19:36.100;0.0435;0.1479;-0.9731;-49.744;1.221.771;151.978;75.896;-650.953;-326.936;;;;
04_S10;04/05/2023;16:19:36.200;0.2734;0.1541;-10.049;68.970;1.341.553;227.890;75.896;-650.953;-326.936;;;;
04_S10;04/05/2023;16:19:36.300;0.3982;0.1331;-0.9241;44.174;888.977;65.765;81.734;-718.092;-315.260;;;;
