TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S2,04/05/2023,16:59:18.200,1.0242,-0.0137,0.0330,0.0916,1.7166,-2.4948,42.9104,-74.4363,13.4277,,,,
02_S2,04/05/2023,16:59:18.300,1.0244,-0.0146,0.0339,0.0916,1.7166,-2.4948,42.6185,-74.4363,12.8439,,,,
02_S2,04/05/2023,16:59:18.400,1.0244,-0.0137,0.0354,0.1068,1.7014,-2.4872,42.6185,-75.6040,14.0115,,,,
02_S2,04/05/2023,16:59:18.500,1.0242,-0.0132,0.0352,0.1297,1.7014,-2.4872,41.4508,-74.7282,13.7196,,,,
02_S2,04/05/2023,16:59:18.600,1.0244,-0.0137,0.0347,0.1144,1.6785,-2.5024,42.1806,-74.8742,12.9899,,,,
02_S2,04/05/2023,16:59:18.700,1.0239,-0.0139,0.0339,0.0992,1.7166,-2.4872,42.1806,-74.8742,12.9899,,,,
02_S2,04/05/2023,16:59:18.800,1.0242,-0.0139,0.0354,0.1068,1.7166,-2.4948,40.8670,-74.7282,12.8439,,,,
02_S2,04/05/2023,16:59:18.900,1.0242,-0.0134,0.0337,0.1144,1.6861,-2.5253,41.0130,-74.8742,13.2818,,,,
02_S2,04/05/2023,16:59:19.000,1.0237,-0.0139,0.0334,0.1144,1.7242,-2.4948,41.4508,-74.7282,14.3035,Inactive,0,20.9,
02_S2,04/05/2023,16:59:19.100,1.0237,-0.0139,0.0356,0.0916,1.7242,-2.5101,42.4725,-75.4580,12.9899,,,,
02_S2,04/05/2023,16:59:19.200,1.0237,-0.0139,0.0349,0.0763,1.7242,-2.5024,42.3265,-75.3121,14.3035,,,,
02_S2,04/05/2023,16:59:19.300,1.0237,-0.0134,0.0344,0.0992,1.6937,-2.4948,42.3265,-75.3121,14.3035,,,,
02_S2,04/05/2023,16:59:19.400,1.0232,-0.0129,0.0330,0.0992,1.7166,-2.4872,42.1806,-74.2904,13.2818,,,,
02_S2,04/05/2023,16:59:19.500,1.0239,-0.0137,0.0339,0.0916,1.6785,-2.4872,41.7427,-73.8525,11.9682,,,,
02_S2,04/05/2023,16:59:19.600,1.0234,-0.0139,0.0339,0.0992,1.7242,-2.5024,42.1806,-74.2904,14.1575,,,,
02_S2,04/05/2023,16:59:19.700,1.0237,-0.0154,0.0356,0.1068,1.7242,-2.4872,42.0346,-74.1444,14.0115,,,,
02_S2,04/05/2023,16:59:19.800,1.0234,-0.0146,0.0337,0.1221,1.7090,-2.4948,42.0346,-74.1444,14.0115,,,,
02_S2,04/05/2023,16:59:19.900,1.0244,-0.0134,0.0344,0.1144,1.7242,-2.5101,42.6185,-75.0202,13.4277,,,,
02_S2,04/05/2023,16:59:20.000,1.0239,-0.0129,0.0342,0.1068,1.7319,-2.5101,41.7427,-74.7282,13.4277,Inactive,0,20.9,
02_S2,04/05/2023,16:59:20.100,1.0237,-0.0137,0.0344,0.1068,1.7319,-2.4948,43.4942,-75.0202,13.1358,,,,
02_S2,04/05/2023,16:59:20.200,1.0234,-0.0134,0.0347,0.1068,1.6937,-2.4796,42.7644,-75.4580,12.9899,,,,
02_S2,04/05/2023,16:59:20.300,1.0242,-0.0134,0.0317,0.0839,1.7166,-2.4796,42.7644,-75.4580,12.9899,,,,
02_S2,04/05/2023,16:59:20.400,1.0244,-0.0142,0.0344,0.0992,1.7166,-2.4719,42.3265,-73.8525,13.7196,,,,
02_S2,04/05/2023,16:59:20.500,1.0242,-0.0134,0.0354,0.0839,1.7166,-2.4796,42.1806,-73.9985,13.2818,,,,
02_S2,04/05/2023,16:59:20.600,1.0239,-0.0132,0.0347,0.1144,1.7090,-2.4872,42.7644,-75.4580,12.9899,,,,
02_S2,04/05/2023,16:59:20.700,1.0239,-0.0137,0.0339,0.1144,1.6937,-2.4872,42.3265,-74.4363,13.4277,,,,
02_S2,04/05/2023,16:59:20.800,1.0242,-0.0134,0.0339,0.1144,1.7319,-2.4719,42.3265,-74.4363,13.4277,,,,
02_S2,04/05/2023,16:59:20.900,1.0239,-0.0142,0.0347,0.1297,1.7242,-2.4948,42.6185,-75.8959,13.4277,,,,
02_S2,04/05/2023,16:59:21.000,1.0242,-0.0139,0.0349,0.0916,1.7319,-2.4948,42.0346,-75.8959,12.5520,Inactive,0,20.93,
02_S2,04/05/2023,16:59:21.100,1.0247,-0.0137,0.0342,0.1068,1.7319,-2.4643,42.6185,-75.8959,12.8439,,,,
02_S2,04/05/2023,16:59:21.200,1.0242,-0.0132,0.0349,0.1297,1.7319,-2.4872,42.4725,-74.8742,12.9899,,,,
02_S2,04/05/2023,16:59:21.300,1.0242,-0.0139,0.0347,0.0992,1.7014,-2.5024,41.8887,-73.9985,12.6980,,,,
02_S2,04/05/2023,16:59:21.400,1.0239,-0.0142,0.0342,0.0992,1.7319,-2.5024,41.8887,-73.9985,12.6980,,,,
02_S2,04/05/2023,16:59:21.500,1.0239,-0.0137,0.0359,0.0992,1.7166,-2.5101,43.3482,-74.8742,12.9899,,,,
02_S2,04/05/2023,16:59:21.600,1.0242,-0.0137,0.0344,0.0839,1.7242,-2.5101,42.0346,-74.7282,13.4277,,,,
